20, 0.00068681
40, 0.00084301
60, 0.00030547
80, 0.00061463
100, 0.00046517
120, 0.00041474
140, 0.00026650
160, 0.00041272
180, 0.00043341
200, 0.00032264
220, 0.00049626
240, 0.00064460
260, 0.00072397
280, 0.00062194
300, 0.00086145
320, 0.00087528
340, 0.00228542
360, 0.00071539
380, 0.00096234
400, 0.02757178
420, 0.04371801
440, 0.07141067
460, 0.08325256
480, 0.10480399
500, 0.12461259
